ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
32,0.051811931549629084,0.046893987124210876,0.023414674507096948,0.04065644940351024,0.4868349291910503,0.043525696710895505,0.020530728979056372,0.5763984250222932,0.035946926640812546,0.04863328453790914,0.01993127861990084,0.028012845535226996,0.028202248645485515,0.020511684878798606,0.0463183996928083,0.046864703807740694,0.0007930638456361986,0.3711936392925535,0.025993769602665084,0.011398941615063891,0.01378616591052957,0.09224567073894037,0.028078776958735202,0.017579454688924974
38,0.04085534464724611,0.051819078792914176,0.02324333916841565,0.05867779679025871,0.7786133806103184,0.06148165983626872,0.01679207640309185,0.7959621679808544,0.04127818537648264,0.041746179251856384,0.02128843840315144,0.028696386167488038,0.026826897129724307,0.02197663557019996,0.03482776667936046,0.035075802045825236,0.0007930637930119713,0.61611365526933,0.024423206208918885,0.01138207298687858,0.01421956331078537,0.0543220058499674,0.017704919787229545,0.018042318282101087
40,0.08801525106910242,0.04781998548434211,0.022955852208975905,0.033840034898879545,0.450743369710331,0.7296220285434193,0.024504630720275228,0.6778268791582509,0.03355094665182254,0.041101150420392196,0.02488108422342371,0.026871328465435534,0.026178408159278917,0.019814485456719842,0.02797845178696777,0.04283568040623853,0.000793063796807336,0.14814290334598595,0.02340677975619716,0.011652851057314423,0.01412528580114349,0.18547070195886062,0.018704561883638227,0.019822467247684605
54,0.07065107070303235,0.08725207189893758,0.0325678994448322,0.042990444186645486,0.7928431398880355,0.04539686319994052,0.01768177375475189,0.13120750397718664,0.07374490637837293,0.05432549566086133,0.019693381100519453,0.026222543461078298,0.5235246849254575,0.018916674269650602,0.028365205279273952,0.0514127062555134,0.0007930638150312018,0.09012957416802227,0.0928794695287045,0.011685058388440726,0.018752400489574494,0.10674402167906302,0.03324237394904207,0.0178920194118391
55,0.0783057761890191,0.15756206581792853,0.024197701498139376,0.030379742244932402,0.4671170668535032,0.0692838318201498,0.01707137600798429,0.5224094638663642,0.06956470268848454,0.06918255612651694,0.01994673364283914,0.02625574999358722,0.7524580604426684,0.01749476117492447,0.027404047886785427,0.17464903566905696,0.0007930639456252533,0.12512427735718726,0.07082016796276801,0.011441824413200121,0.015136044969958764,0.19546283434811915,0.01726427252871545,0.017768261234789164
60,0.08187718308834449,0.1546478660776875,0.031035978234794547,0.0313976268402302,0.896450876029518,0.03472109540313992,0.01650521316827413,0.2483692744659593,0.2709687233895001,0.06171400648601955,0.01994392394636443,0.02649958499105848,0.0716384422580096,0.01724589741712661,0.030340163227544015,0.04923364945229534,0.0007930638583723833,0.2431684540169891,0.06547886703292871,0.011510442843135403,0.015366806435129218,0.10369354061544911,0.01670529594265451,0.0186696662734011
64,0.047892802308592136,0.053929066221107984,0.023089272761494136,0.032492637607726214,0.4262625742827393,0.05174209314737846,0.01587861305488544,0.6543669402488081,0.034251046473153975,0.03916456954774986,0.022219089206209543,0.02588754304343567,0.04474326119267848,0.016749369317301057,0.02681084052541021,0.067815293350719,0.0007930637954449344,0.6204286088227963,0.04740976223969556,0.011384059951784075,0.013230371674151142,0.11888008193210721,0.016836752392189493,0.018577926547694967
72,0.07364968322577319,0.05129715946865536,0.023375432578500253,0.06425715519100315,0.1716471206898212,0.1063226758737652,0.15543509807645298,0.6823169075370119,0.06380841712924906,0.05485485818881437,0.021858057485791893,0.03762309509951989,0.049609894456757425,0.042502195385801855,0.039440553740230276,0.05900848813997578,0.0007930637936885322,0.13552838008218568,0.02358289875099849,0.01137105607316384,0.01854351004484342,0.11734210580553993,0.017841424495021924,0.018576130532910996
74,0.05098468121826435,0.04520588440212155,0.023233782470697135,0.031842212738146664,0.5535962224524694,0.03959902721744731,0.017030344962487193,0.7197676084123845,0.032811476913497395,0.0338549363662244,0.02002106200351538,0.026280429972089382,0.03933136285953706,0.017031920929901776,0.02846488539858082,0.04776006660342337,0.0007930638270421703,0.22967591436681925,0.023635979927865824,0.011398202383257025,0.022949646762340885,0.1411264741952948,0.03311816545297514,0.017216532800995936
77,0.2930499495960973,0.058596830775140565,0.02475931893757878,0.042512123307221,0.4968828405633586,0.5208447669783963,0.022345473564486854,0.44781474368014973,0.07958879239773162,0.058529732923294525,0.02091228680633613,0.02970450395708438,0.05217916816294333,0.017711473650082857,0.02796767953525981,0.04453694618730656,0.0007930638188627377,0.0664217751938326,0.03376851736931286,0.011390518068134486,0.015559758494960248,0.6019225796637444,0.016701974978232764,0.01829309311806512
78,0.16138747003769727,0.0588314179272427,0.023553776773292644,0.030369674931255905,0.5243039847937985,0.05452328577257774,0.016293915881411686,0.6194357917311294,0.039294850015028034,0.059530571879105605,0.019884908706715977,0.030383314668422028,0.05939896216370697,0.02388785812138091,0.029011084184366518,0.056319991011534266,0.0007930638391409037,0.1067939517686407,0.05348141359036418,0.011413850547204538,0.013634482722050426,0.10518105038247232,0.02096002981492158,0.017515432692783998
89,0.2560595662512397,0.7085574900206144,0.025599512596072096,0.04192022826661395,0.13215472461179995,0.06059869713765483,0.01649681594396511,0.6027603225849559,0.108095155231633,0.5675452618551359,0.019831717856287883,0.06790259298679964,0.02341028139326341,0.021624417845743156,0.03683418730315471,0.055679453554615434,0.0007930638075833748,0.5416025545217711,0.03738237255903523,0.011406113361085036,0.01458025014449847,0.0781639207128438,0.01765964179518159,0.019426809991331093
94,0.040272325970767395,0.08460068865570182,0.026127276576232056,0.04046910082000598,0.34808129897383916,0.034952519388285384,0.01766387464644498,0.6947748033535515,0.05902538432168398,0.06168561359773918,0.02057614568584919,0.030333684852661837,0.12142971703475909,0.018897401525143572,0.03639095976393072,0.06735083494710482,0.0007930637902793981,0.8189852510093372,0.07718356673159925,0.011928730721638572,0.014345780117132854,0.06613583150153482,0.01663159470816179,0.016990733844964207
97,0.08445001187621613,0.1935568620164473,0.02658894168647299,0.030535919120811283,0.21098911876461707,0.03349550320543107,0.01587520169207705,0.151760823533282,0.08177256590353109,0.98674728925589,0.019772005298964626,0.025809551233542366,0.9878162620588599,0.018180198336380144,0.03165381693973975,0.17143205484786284,0.0007930637933336067,0.08442803964735793,0.025307009297259316,0.011382187355041111,0.01313594236055686,0.11628855424854127,0.0165390935983275,0.017052282259428758
98,0.09907423460763809,0.0521171809921707,0.02427273725135509,0.04120674201943894,0.5703398934046218,0.26308427729453376,0.01756367174101139,0.6341516816499357,0.05304648801456728,0.04236771278518888,0.020417683975792387,0.030317624949367798,0.047168396210357934,0.01876561861724546,0.02747137816892389,0.05129646287884392,0.0007930638348389693,0.13100596411293397,0.06357564384104446,0.011384446471665356,0.017353221512373382,0.10536648260082086,0.016977148286346947,0.018317740883716748
105,0.2084285182029185,0.048194084791893195,0.026198692927835637,0.030416098778226514,0.3976047973883396,0.33544080559979317,0.016291704989677504,0.7337989279184012,0.035418765638209206,0.044555775658943204,0.02200223960067951,0.026241340879011327,0.025633595168190988,0.017069611310482798,0.027264298602254104,0.036031029431962305,0.0007930638004729201,0.06534758129694175,0.02544014789428282,0.011649795329333523,0.014663153278287676,0.1891894152925382,0.017622545842891406,0.017269772360167877
115,0.05444731348687158,0.04537150291934531,0.02350977697149638,0.038806529689963815,0.6085524447879119,0.126408435174424,0.02330204241034818,0.7467353906811103,0.04750625769415017,0.061639676490819376,0.022882259714923116,0.03916418279332802,0.04603482524736297,0.025614313312415905,0.03273458026180257,0.06751090367585859,0.0007930638175027703,0.3016928111989151,0.02541756465215005,0.011431707820085187,0.013312234699697773,0.10573810014818284,0.017331729006277986,0.027242406928256812
116,0.0473494900841015,0.10668531768941432,0.024571390599885758,0.033682861322452504,0.3270331251495615,0.041086534933955254,0.0226202943405438,0.3667535593704901,0.0717908705267326,0.053998573113112146,0.020027404139534147,0.02860588642038725,0.061917760680832754,0.017549811147930236,0.028812249213747188,0.0501574615027099,0.0007930637988153278,0.17302581002958928,0.024722495415513683,0.011404754041264103,0.01372375289098457,0.1148104422091044,0.021944165783407295,0.02522661634089351
117,0.44975552204285674,0.10586723569854123,0.031507207203488034,0.031152066673220978,0.5154976216942249,0.3593631317487856,0.01689226063994326,0.1060300028446505,0.06738988097420924,0.05576820057185258,0.020526400939299853,0.025733468129906806,0.14718465602246925,0.024823143744033226,0.027035879172631033,0.05245470790929317,0.0007930637942126204,0.09410545318785415,0.7806214721840693,0.011414491476508462,0.014486999084264212,0.304445693887484,0.017483318596142095,0.017689581996623235
125,0.21273912397424302,0.10141087522402446,0.04197729591440723,0.03451855246008561,0.16380939884597442,0.12267086728246093,0.018013395055358296,0.5296514961490066,0.08886105627299336,0.06214671318451098,0.020928526033712164,0.0484432451584195,0.22115850305226983,0.019662731679352445,0.0491719815167934,0.07762480274563859,0.0007930637944051541,0.44458799863650617,0.04839273433328225,0.012774915263372573,0.013541596272164969,0.28716193964568776,0.0211489381151933,0.08283928602087895
126,0.5829021187303358,0.10922836009179271,0.03575125348337609,0.05637326346061002,0.17056610355098495,0.6629746924002518,0.020116061022370933,0.39039861661750436,0.057134700218245474,0.06545270096515912,0.02005786726544274,0.029665699146599188,0.0771589751588306,0.026812727516275246,0.038728019688971944,0.060798951646187246,0.0007930638187253231,0.1387802784224388,0.06742856704103281,0.011426935970602257,0.01354813121186848,0.49278198923514827,0.017323199204371337,0.021314593728232065
130,0.06874753760262217,0.12795747039342922,0.03622530850921671,0.03901712987673489,0.35284330537495256,0.08194614691376602,0.021685305690902164,0.6201111878774446,0.07461575163247645,0.09374339523105077,0.021899514569464523,0.02832356925711145,0.13259173319397802,0.016994865281580295,0.027158921453671436,0.05299005650806767,0.0007930637920902601,0.1234938819502629,0.07236215174785024,0.011639146016668975,0.01350001696994792,0.12014762590784007,0.01957839976705487,0.0184241934936937
133,0.06305465644567691,0.07301675895948224,0.02836735265192926,0.03407247881656514,0.41451120822354864,0.5033570806854173,0.03857516848345895,0.6348322397054611,0.05362209539172909,0.04684449647663323,0.020502383871028245,0.029966627593909754,0.03674961271430827,0.021823911433005105,0.02697343764297678,0.06981513874403893,0.0007929127959773237,0.11157671233147794,0.027419751863507414,0.011382655068535256,0.013658875149843045,0.16088488142730478,0.030701460128301508,0.02108583261736214
137,0.10921211616730846,0.05958075891290037,0.02399577702536773,0.03614436060443854,0.4993097690713336,0.07152337038133595,0.019802158831296195,0.4685177147728076,0.050441043517491055,0.03745746451812865,0.02015986952312336,0.028301843981657488,0.02766106561956125,0.017519426851322073,0.03135120348431424,0.06398465555921459,0.0007930638076844537,0.1631467870032413,0.024422949203718552,0.011399995496750314,0.047747479476509584,0.1663553674837585,0.02005866126265962,0.023469084874224375
138,0.09414764615366167,0.08519552135432537,0.023038637954759952,0.030291302240738248,0.29378579726549087,0.3886165820591521,0.016518639261904656,0.37163173370092295,0.0420902684042115,0.05208535881337394,0.021510567881133025,0.025849170110626485,0.30712048278280163,0.01690370031031854,0.037877926040598094,0.4876836193804481,0.0007930638001753344,0.12608350104137167,0.06462584787075538,0.011643931275469447,0.01312447887936403,0.575535282714044,0.01699118159577558,0.018333305298104872
140,0.057857095835175114,0.07590655118383215,0.028065029019253566,0.03487602534972384,0.7060215394022662,0.07257938350473006,0.026081245423823965,0.43513201700568677,0.10769497257944645,0.09998914789894128,0.02061396855300105,0.02781757642163371,0.02877694586680829,0.0190223570393581,0.03210453825762255,0.061578757068621336,0.0007930638219152464,0.18035698467467945,0.03352198439197393,0.011782939219317286,0.01558367928116653,0.11358545278000973,0.017726265822779686,0.021560714412670705
141,0.3843521674717535,0.09323326073936872,0.0232878551066162,0.03164730830027921,0.30417057048495677,0.16075174768303044,0.020023542427959555,0.2014375993526912,0.04979178060428092,0.06108986378592765,0.020979254860620588,0.027969678854035736,0.11101458280894351,0.018380832485793388,0.02861559546696376,0.07360445950251691,0.0007930637847976012,0.06512519079729193,0.07167016819011561,0.011372360373018973,0.026155315120351838,0.4215262751509925,0.026388107531926563,0.021574324653473653
145,0.05871366611798057,0.16276976350364833,0.03494905338333982,0.049073915681234766,0.324915825188006,0.035707917240410024,0.018774431774321997,0.6114771972059222,0.07718145348490617,0.1676763842020894,0.019686719144243397,0.028289394303763763,0.07966440488066467,0.04122639164980474,0.026705770160621718,0.04647825606134251,0.0007930637867642537,0.2968360829411061,0.09074023359743116,0.01137472164140309,0.01667295687579306,0.10488346737345731,0.01661419398645694,0.07387188255298226
147,0.05355423586298373,0.0497970119526868,0.023674593263966655,0.06747290856550359,0.5226719068532457,0.03990524846696756,0.06506391038651578,0.5588268314898129,0.03689233529263561,0.036762624395105935,0.02145810901601825,0.027993650896504525,0.023950335495502267,0.266528048194997,0.06951018553861453,0.038790814655589,0.0007930638271970093,0.32401936664256886,0.023118281954470993,0.01173370066447021,0.014391467776990699,0.07135887846480139,0.021773941640375563,0.017721457859298125
148,0.03954376313370114,0.05013922611066266,0.024009822664419016,0.07535314555073043,0.6202695678248298,0.0466316825316946,0.020562344517697482,0.6587259444670536,0.04651682696815148,0.04208169549943377,0.020766679521263546,0.029168524808162694,0.05300161137471963,0.026751888575830877,0.03454064903239548,0.06921061448215209,0.0007930638059617943,0.275463134260753,0.02328554224174393,0.011430140729678292,0.018783591838354288,0.08534196590491654,0.02355862387315454,0.0340736092912281
153,0.08442136755782721,0.07585640099065029,0.026960778017678492,0.07285954952259338,0.33353608373914034,0.06368562565340136,0.0344931669481452,0.5577392852797933,0.055512203755715514,0.18258023029599185,0.020334465514403655,0.030156535723701035,0.03399577083556765,0.04151976169380063,0.031053033495198216,0.048875158304673934,0.0007930637977750504,0.21113432947641392,0.030626638031426286,0.011379468917757785,0.014643592913829977,0.08559971566014045,0.017934861419554398,0.019227991007539393
154,0.049306053819168305,0.11040896979797678,0.03023253108320318,0.03166333422002763,0.4493426343486315,0.062407632449532256,0.02149654020863688,0.6756514064964567,0.09547124929864931,0.07323530488268871,0.020837221732568415,0.028196180285493932,0.0421174616513417,0.021412051581615382,0.027008741907538894,0.07558895735520209,0.0007930637851890826,0.09769725363807909,0.028098512064147648,0.011646059000038178,0.05363492467735926,0.09869254050536977,0.016879266746555294,0.022568336234210357
155,0.048435131180734566,0.04346189981136972,0.024212505177096152,0.04977663549179139,0.4109563387443044,0.07829419932315348,0.06584090804658568,0.6873081750204625,0.038698475595000684,0.055125597934951,0.020760387905906185,0.03252357507195616,0.034706293760198646,0.11612988017871556,0.028341646605716468,0.0393585603227323,0.0007930638931543044,0.17765458949012827,0.02733437096997518,0.015103140732854358,0.01430428345402939,0.09649279369583778,0.01736810714415276,0.018405450141690365
158,0.41748939149821235,0.8177964546359071,0.029479038149848112,0.03370213238766376,0.2214785870419215,0.04350066920402727,0.01901992087322808,0.17314852679397416,0.17239929064856077,0.061461888129090425,0.019624020372586762,0.02856826035674327,0.2282343471605199,0.018465758536235145,0.02995186641185611,0.04511183616700443,0.0007930637905021578,0.13823992000243165,0.9868822002546085,0.011658993239890492,0.013140010821218639,0.1452591906326982,0.01676085986075561,0.022483762810669758
159,0.1476075023513383,0.09576644339662461,0.025478291713206862,0.02996629517600787,0.552249593866875,0.045046002430201834,0.01876062577536972,0.30430412654979855,0.06486763277627022,0.0679826119101138,0.020613863113910384,0.0274805239069318,0.24004052871511233,0.017242220181202216,0.03312955406300728,0.07096391578088497,0.0007930638043050782,0.11212336007811674,0.06361781287797137,0.01195437995215683,0.01383868607879422,0.10310918450469088,0.01766506280341621,0.018387575930395226
161,0.10392125612948391,0.191348061498002,0.09998935680594706,0.03235587414544365,0.3162634682094082,0.07794349452955816,0.020135724934132116,0.2611718923713415,0.21095256903830054,0.07538090904925386,0.019758297869641565,0.02740150052577229,0.27267089117340915,0.017049969262128224,0.02759389975135838,0.05248716962238182,0.0007930638211080686,0.14075893824117053,0.12717849801474787,0.02670908943590085,0.030866784434346168,0.07010771960568898,0.018169205044953753,0.03289659330128804
162,0.0436109167434599,0.053431202844211684,0.02660308293429228,0.03976491558247099,0.42472610048343057,0.07505713068974221,0.03597456676752563,0.7746177890744244,0.05731863410437571,0.04970434046308594,0.02040241134274609,0.028283706380747536,0.04299519643353063,0.01796672009642155,0.0303506947878346,0.040807656449360366,0.0007930638171180196,0.26169194278715163,0.02462730886772588,0.011923098272173341,0.013641532429160962,0.08798014372613042,0.017470499470340278,0.020922442612543852
163,0.20472123827796174,0.04764446536751887,0.023135375507458214,0.04761133931492179,0.6146252973847525,0.5294473550582364,0.039275570241843985,0.56078385787711,0.05561326094938937,0.040391536790691775,0.01958634891568205,0.02747240385899227,0.027066300465407568,0.04917272643276686,0.03614865846541407,0.1338369490219223,0.000793063811040057,0.08377639166951163,0.02407356392248138,0.011654225808774524,0.023141387926800157,0.20794274192781276,0.01761926169264678,0.016934268443612756
182,0.056059967823639235,0.11711204602700338,0.025994996902805125,0.03041001757336296,0.5185176708939537,0.0736111734907527,0.015974305402069008,0.45466301119680075,0.048408407429233975,0.13006998579188958,0.02032921502133321,0.026091952079699627,0.042297679994763734,0.01834274196049515,0.05266894772115186,0.08144028504509564,0.0007930637932367676,0.6300602058076766,0.05520171096525307,0.011378437929118154,0.013255446007776018,0.15226931439390626,0.01742703866702699,0.017800748913919754
187,0.059424991378185334,0.052186827780134705,0.023163900063779812,0.03228232132747013,0.6705140208530979,0.34244773294113057,0.01824324141060001,0.8287377556435558,0.0419737017673715,0.036181676290004704,0.019958029906310962,0.026845275740502817,0.03168075025387315,0.02137366553757542,0.02691428304460152,0.058799428412677185,0.00079306378571111,0.22207666431840228,0.023324098375043307,0.011372596318514526,0.014555503653663768,0.1284203480032305,0.01647416602095185,0.018761458364322702
189,0.09331030534329168,0.0472057137671365,0.02385589550045033,0.03333458364213995,0.569823143730392,0.10652545448915678,0.01836584552987871,0.4961804966156026,0.055503336401706765,0.04286240791634694,0.021199823760817783,0.026122060505525856,0.12605037689032908,0.017160128662811285,0.026964290504987984,0.08622285859498935,0.0007930638224644963,0.16666867743384897,0.05475758572802909,0.011395418517850859,0.016605249239017843,0.1915225990081537,0.017032378552435577,0.02241047544029303
190,0.054410422106033786,0.08413099247506099,0.02495487029593575,0.03287955217281064,0.6166236849073772,0.04465455743288458,0.0205035453903721,0.5208817262652785,0.052733948341941506,0.0421979175111819,0.019834719403841433,0.02837490081263006,0.032307939028475154,0.025102132988596745,0.028447997059805934,0.03797703279768005,0.0007930637980784189,0.22936998077732607,0.046749931475831834,0.011386718339440062,0.046621000027400834,0.08809787094075545,0.01851110527992511,0.01874521099294633
193,0.0420665953982148,0.07283688658940383,0.026703758734192177,0.044135020207682084,0.16492492083728902,0.05123788959797625,0.01685775400554948,0.8539761017984997,0.038950782393960146,0.05917204124510277,0.023417933181789898,0.026742949532784794,0.038357998811777975,0.017876771727404154,0.028961906242564475,0.045831829412391584,0.0007930638374366104,0.6514460189828432,0.024076945350727432,0.011416458641392645,0.014404860594095304,0.1044918955377318,0.018848087596581624,0.06425558766149025
194,0.21678794589486858,0.163632368072656,0.024948315464946535,0.03379481122055932,0.427713254710838,0.07300735681300005,0.016627386631550046,0.21410554499144058,0.11182807090070643,0.3784108183840053,0.020329773679604316,0.02566485642219071,0.1430666655080469,0.01950908867400766,0.027588614609366378,0.09129491978248494,0.0007930637971341622,0.08573987639256413,0.09072871204093014,0.011391558827039848,0.013244348969139931,0.1879037500219927,0.01758947558409739,0.01796215553058873
197,0.0442655806004569,0.06181637357229475,0.023434305901230017,0.03533301917128217,0.4419450353858505,0.0491611430558828,0.028021869368149193,0.6194678135990899,0.05617857616210814,0.04441894073518035,0.020883502433575153,0.02695290235449914,0.1137865403849168,0.02541813596455534,0.027234600632537312,0.09304630080316159,0.0007930638596704105,0.2909456857024355,0.024968174672972503,0.011427898761331852,0.01370657797706231,0.08418060975487374,0.016608445392113085,0.019719102798535927
201,0.3120964123741536,0.06717097651108109,0.023440355966097417,0.03432511784997977,0.19076433122323175,0.10434573204067468,0.04788620818325909,0.4880458897276088,0.03309183746529757,0.03666361969889606,0.020133461079897448,0.036538420510190815,0.09135174666167999,0.022798109133936553,0.02730903409314843,0.059525085754579196,0.0007930639109111016,0.07742142043742381,0.03867649631060551,0.011437286190595261,0.013792974551432741,0.48975320904637254,0.024204621331771335,0.018149629251323015
202,0.09438520278880146,0.05656795741492221,0.023467709999111047,0.04924960258716416,0.3744823349980191,0.1821351030147788,0.022676062672202124,0.6289962130183404,0.048527769605154605,0.04719595833820182,0.021499147670943585,0.026328883060789607,0.07731581875328213,0.021342719462801023,0.037867830867400074,0.05628119172610073,0.0007930638032107831,0.2298693818805142,0.03391960947768476,0.01137995858096169,0.014257474923528626,0.22239745073686065,0.017231599486021053,0.03906852623460847
204,0.12136959147372575,0.3190371861274549,0.02460144289187801,0.037355479986712695,0.31958313307843883,0.08547541856703043,0.016164907731127012,0.5974514984125303,0.0372029599395574,0.03747190844317085,0.022219300487142726,0.0415189754961367,0.04643568592884738,0.016829992095819868,0.027882819448613,0.0490078642482609,0.0007930638287475236,0.13449336712339455,0.02813084034144623,0.011720833940505077,0.013621005650522175,0.1953346491320833,0.1322502780518135,0.9912532645034934
206,0.04278139668172881,0.06417829492431933,0.02487094161798718,0.049587870420708204,0.49960276648280355,0.036594916669008375,0.02403796787967442,0.777730661809257,0.043811127403651465,0.05306691301327407,0.02015760976045678,0.02633297279686975,0.06001670954708792,0.022510400262128884,0.028905854615513125,0.04777565108351662,0.000793063790030579,0.15753188096665452,0.03215683362344625,0.011644103725247473,0.013205889123663439,0.08838372577276062,0.016714063427750385,0.017009478136625924
